College_Name,College_ID,Branch_Name,Branch_ID,College_Branch_ID,Caste,Gender,Percentile,Rank,University_Category
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",3154,Information Technology,315424610,3154-315424610,SC,General,36.4202981,77341.0,State Level
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",3154,Information Technology,315424610,3154-315424610,ST,Female,50.6109392,64864.0,State Level
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",3154,Information Technology,315424610,3154-315424610,TFWS,General,85.4531684,22143.0,State Level
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",3154,Information Technology,315424610,3154-315424610,VJ,General,13.8182957,93184.0,State Level
"Saraswati Education Society, Yadavrao Tasgaonkar  Institute of Engineering & Technology, Karjat",3147,Civil Engineering,314719110,3147-314719110,Other,Female,68.9918585,44751.0,State Level
"Saraswati Education Society, Yadavrao Tasgaonkar  Institute of Engineering & Technology, Karjat",3147,Civil Engineering,314719110,3147-314719110,Other,General,15.4129019,91833.0,State Level
"Saraswati Education Society, Yadavrao Tasgaonkar  Institute of Engineering & Technology, Karjat",3147,Computer Engineering,314724510,3147-314724510,EWS,General,56.6347972,58101.0,State Level
"Saraswati Education Society, Yadavrao Tasgaonkar  Institute of Engineering & Technology, Karjat",3147,Computer Engineering,314724510,3147-314724510,NT1,General,42.092358,71817.0,State Level
"Saraswati Education Society, Yadavrao Tasgaonkar  Institute of Engineering & Technology, Karjat",3147,Computer Engineering,314724510,3147-314724510,NT2,General,2.1866722,99699.0,State Level
"Saraswati Education Society, Yadavrao Tasgaonkar  Institute of Engineering & Technology, Karjat",3147,Computer Engineering,314724510,3147-314724510,NT3,General,44.1945416,70910.0,State Level
"Saraswati Education Society, Yadavrao Tasgaonkar  Institute of Engineering & Technology, Karjat",3147,Computer Engineering,314724510,3147-314724510,OBC,Female,29.004904,82599.0,State Level
"Saraswati Education Society, Yadavrao Tasgaonkar  Institute of Engineering & Technology, Karjat",3147,Computer Engineering,314724510,3147-314724510,OBC,General,20.6305511,88526.0,State Level
"Saraswati Education Society, Yadavrao Tasgaonkar  Institute of Engineering & Technology, Karjat",3147,Computer Engineering,314724510,3147-314724510,Other,Female,14.2756391,93109.0,State Level
"Saraswati Education Society, Yadavrao Tasgaonkar  Institute of Engineering & Technology, Karjat",3147,Computer Engineering,314724510,3147-314724510,Other,General,30.6714243,80840.0,State Level
"Saraswati Education Society, Yadavrao Tasgaonkar  Institute of Engineering & Technology, Karjat",3147,Computer Engineering,314724510,3147-314724510,SC,Female,10.7217903,94892.0,State Level
"Saraswati Education Society, Yadavrao Tasgaonkar  Institute of Engineering & Technology, Karjat",3147,Computer Engineering,314724510,3147-314724510,SC,General,26.7293565,84636.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Civil Engineering,301419110,3014-301419110,DEF,General,85.8931076,21307.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Civil Engineering,301419110,3014-301419110,EWS,General,94.9477844,7618.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Civil Engineering,301419110,3014-301419110,NT1,General,91.3664414,13237.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Civil Engineering,301419110,3014-301419110,NT2,Female,81.0839804,28465.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Civil Engineering,301419110,3014-301419110,NT2,General,93.8614366,9362.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Civil Engineering,301419110,3014-301419110,NT3,General,93.3336835,10200.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Civil Engineering,301419110,3014-301419110,OBC,Female,88.8866448,16948.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Civil Engineering,301419110,3014-301419110,OBC,General,93.8466059,9375.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Civil Engineering,301419110,3014-301419110,OPEN,General,87.6434841,71761900000000.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Civil Engineering,301419110,3014-301419110,Other,Female,91.848427,12439.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Civil Engineering,301419110,3014-301419110,PWD,General,20.6305511,88507.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Civil Engineering,301419110,3014-301419110,SC,Female,86.4508996,20648.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Civil Engineering,301419110,3014-301419110,ST,Female,56.8008151,57900.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Civil Engineering,301419110,3014-301419110,TFWS,General,96.3175037,5551.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Civil Engineering,301419110,3014-301419110,VJ,Female,62.3075719,52182.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Civil Engineering,301419110,3014-301419110,VJ,General,94.0848918,8952.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Electrical Engineering,301429310,3014-301429310,DEF,General,89.4613826,16038.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Electrical Engineering,301429310,3014-301429310,EWS,General,96.5621169,5165.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Electrical Engineering,301429310,3014-301429310,NT1,Female,80.7066037,29317.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Electrical Engineering,301429310,3014-301429310,NT1,General,92.688715,11131.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Electrical Engineering,301429310,3014-301429310,NT2,Female,90.5652448,14317.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Electrical Engineering,301429310,3014-301429310,NT2,General,95.1955539,7221.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Electrical Engineering,301429310,3014-301429310,NT3,General,92.1309625,12013.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Electrical Engineering,301429310,3014-301429310,OBC,Female,93.4292972,9989.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Electrical Engineering,301429310,3014-301429310,OBC,General,86.4508996,20608.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Electrical Engineering,301429310,3014-301429310,OPEN,General,91.4415552,39471300000000.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Electrical Engineering,301429310,3014-301429310,Other,Female,96.5109821,5206.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Electrical Engineering,301429310,3014-301429310,SC,Female,88.2794064,17951.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Electrical Engineering,301429310,3014-301429310,ST,Female,68.3243751,45550.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Electrical Engineering,301429310,3014-301429310,TFWS,General,96.9681156,4513.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Electrical Engineering,301429310,3014-301429310,VJ,Female,79.5702879,30732.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Electrical Engineering,301429310,3014-301429310,VJ,General,92.7475757,11108.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Mechanical Engineering,301461210,3014-301461210,DEF,General,84.7756139,23152.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Mechanical Engineering,301461210,3014-301461210,EWS,General,95.9300028,6119.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Mechanical Engineering,301461210,3014-301461210,NT1,Female,21.170414,87955.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Mechanical Engineering,301461210,3014-301461210,NT1,General,96.3011358,5572.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Mechanical Engineering,301461210,3014-301461210,NT2,Female,85.179415,22483.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Mechanical Engineering,301461210,3014-301461210,NT2,General,95.3721498,6988.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Mechanical Engineering,301461210,3014-301461210,NT3,General,91.1688967,13380.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Mechanical Engineering,301461210,3014-301461210,OBC,Female,90.5065836,14488.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Mechanical Engineering,301461210,3014-301461210,OBC,General,79.9517542,30220.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Mechanical Engineering,301461210,3014-301461210,OPEN,General,91.9565766,34071200000000.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Mechanical Engineering,301461210,3014-301461210,Other,Female,94.7435635,7960.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Mechanical Engineering,301461210,3014-301461210,SC,Female,88.0779001,18125.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Mechanical Engineering,301461210,3014-301461210,ST,Female,36.4400146,77097.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Mechanical Engineering,301461210,3014-301461210,TFWS,General,98.2746867,2461.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Mechanical Engineering,301461210,3014-301461210,VJ,Female,73.6463016,38582.0,State Level
"Sardar Patel College of Engineering, Andheri",3014,Mechanical Engineering,301461210,3014-301461210,VJ,General,92.3383502,11642.0,State Level
"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",6319,Computer Engineering,631924510,6319-631924510,EWS,General,69.0488353,44497.0,State Level
"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",6319,Computer Engineering,631924510,6319-631924510,NT1,Female,42.092358,71721.0,State Level
"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",6319,Computer Engineering,631924510,6319-631924510,NT1,General,10.5537393,95071.0,State Level
"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",6319,Computer Engineering,631924510,6319-631924510,NT2,Female,39.7860074,74350.0,State Level
"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",6319,Computer Engineering,631924510,6319-631924510,NT2,General,37.5662711,75941.0,State Level
"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",6319,Computer Engineering,631924510,6319-631924510,NT3,General,34.9390628,77714.0,State Level
"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",6319,Computer Engineering,631924510,6319-631924510,OBC,Female,29.004904,82811.0,State Level
"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",6319,Computer Engineering,631924510,6319-631924510,OBC,General,27.773692,83131.0,State Level
"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",6319,Computer Engineering,631924510,6319-631924510,Other,Female,53.2569868,62115.0,State Level
"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",6319,Computer Engineering,631924510,6319-631924510,Other,General,8.3443709,96553.0,State Level
"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",6319,Computer Engineering,631924510,6319-631924510,SC,Female,18.1708342,90143.0,State Level
"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",6319,Computer Engineering,631924510,6319-631924510,SC,General,12.7980055,93497.0,State Level
"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",6319,Computer Engineering,631924510,6319-631924510,TFWS,General,80.2221661,29764.0,State Level
"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",6319,Computer Engineering,631924510,6319-631924510,VJ,Female,15.6759808,91766.0,State Level
"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",6319,Computer Engineering,631924510,6319-631924510,VJ,General,10.1324503,95429.0,State Level
"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",6319,Electronics and Telecommunication Engg,631937210,6319-631937210,EWS,General,38.7528893,74687.0,State Level
"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",6319,Electronics and Telecommunication Engg,631937210,6319-631937210,Other,Female,3.9137922,98856.0,State Level
"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",6319,Electronics and Telecommunication Engg,631937210,6319-631937210,Other,General,2.2579735,99657.0,State Level
"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",6308,Computer Engineering,630824510,6308-630824510,EWS,General,58.7073102,56339.0,State Level
"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",6308,Computer Engineering,630824510,6308-630824510,NT2,General,25.2726609,85257.0,State Level
"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",6308,Computer Engineering,630824510,6308-630824510,NT3,General,12.7043318,93834.0,State Level
"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",6308,Computer Engineering,630824510,6308-630824510,OBC,Female,15.1712203,92193.0,State Level
"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",6308,Computer Engineering,630824510,6308-630824510,OBC,General,10.0211076,95559.0,State Level
"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",6308,Computer Engineering,630824510,6308-630824510,Other,Female,53.9180629,61022.0,State Level
"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",6308,Computer Engineering,630824510,6308-630824510,Other,General,51.1462048,64127.0,State Level
"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",6308,Computer Engineering,630824510,6308-630824510,PWD,General,44.989715,69352.0,State Level
"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",6308,Computer Engineering,630824510,6308-630824510,SC,Female,40.7677382,73774.0,State Level
"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",6308,Computer Engineering,630824510,6308-630824510,SC,General,33.1688568,79747.0,State Level
"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",6308,Computer Engineering,630824510,6308-630824510,TFWS,General,74.2590255,38040.0,State Level
"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",6308,Computer Engineering,630824510,6308-630824510,VJ,General,30.3311258,81537.0,State Level
"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",6308,Electronics and Telecommunication Engg,630837210,6308-630837210,EWS,General,15.2184075,91972.0,State Level
"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",6308,Electronics and Telecommunication Engg,630837210,6308-630837210,NT2,General,1.1754334,100232.0,State Level
"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",6308,Electronics and Telecommunication Engg,630837210,6308-630837210,OBC,General,2.1250511,99752.0,State Level
"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",6308,Electronics and Telecommunication Engg,630837210,6308-630837210,Other,Female,35.4311402,77603.0,State Level
"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",6308,Electronics and Telecommunication Engg,630837210,6308-630837210,Other,General,1.4814037,100083.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Artificial Intelligence and Data Science,631799510,6317-631799510,DEF,General,52.0169076,62644.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Artificial Intelligence and Data Science,631799510,6317-631799510,EWS,General,69.6680476,43703.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Artificial Intelligence and Data Science,631799510,6317-631799510,NT1,General,35.4311402,77675.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Artificial Intelligence and Data Science,631799510,6317-631799510,NT2,General,47.4330065,68039.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Artificial Intelligence and Data Science,631799510,6317-631799510,OBC,Female,8.93593,95863.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Artificial Intelligence and Data Science,631799510,6317-631799510,OBC,General,40.7677382,73742.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Artificial Intelligence and Data Science,631799510,6317-631799510,OPEN,General,45.9812986,4845968588.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Artificial Intelligence and Data Science,631799510,6317-631799510,Other,Female,69.6641264,43929.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Artificial Intelligence and Data Science,631799510,6317-631799510,Other,General,36.4202981,77150.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Artificial Intelligence and Data Science,631799510,6317-631799510,SC,Female,69.7147224,43457.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Artificial Intelligence and Data Science,631799510,6317-631799510,TFWS,General,85.5868079,22023.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Automation and Robotics,631791610,6317-631791610,EWS,General,43.0893887,71184.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Automation and Robotics,631791610,6317-631791610,NT2,Female,8.3443709,96523.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Automation and Robotics,631791610,6317-631791610,OPEN,General,5.4433898,8606798042.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Automation and Robotics,631791610,6317-631791610,Other,Female,31.3511242,80503.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Automation and Robotics,631791610,6317-631791610,PWD,General,14.9570903,92417.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Automation and Robotics,631791610,6317-631791610,TFWS,General,72.9671324,39330.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Civil Engineering,631719110,6317-631719110,EWS,General,0.7236908,100423.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Civil Engineering,631719110,6317-631719110,OPEN,General,3.4034297,9956499114.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Civil Engineering,631719110,6317-631719110,Other,General,0.0254712,100748.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Computer Science and Engineering,631724210,6317-631724210,DEF,General,25.2726609,85446.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Computer Science and Engineering,631724210,6317-631724210,EWS,General,81.5031983,27872.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Computer Science and Engineering,631724210,6317-631724210,NT1,Female,51.8151982,63440.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Computer Science and Engineering,631724210,6317-631724210,NT1,General,63.7162333,50624.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Computer Science and Engineering,631724210,6317-631724210,NT2,Female,73.6463016,38579.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Computer Science and Engineering,631724210,6317-631724210,NT2,General,69.6680476,43798.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Computer Science and Engineering,631724210,6317-631724210,OBC,Female,56.2588494,58690.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Computer Science and Engineering,631724210,6317-631724210,OBC,General,61.3942986,53315.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Computer Science and Engineering,631724210,6317-631724210,OPEN,General,55.49804,3392359617.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Computer Science and Engineering,631724210,6317-631724210,Other,Female,77.3804659,33655.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Computer Science and Engineering,631724210,6317-631724210,SC,Female,44.3547118,70618.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Computer Science and Engineering,631724210,6317-631724210,TFWS,General,92.2042446,11871.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Computer Science and Engineering,631724210,6317-631724210,VJ,Female,61.5287969,53038.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Computer Science and Engineering,631724210,6317-631724210,VJ,General,14.5140215,92860.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electrical Engineering,631729310,6317-631729310,EWS,General,38.7528893,74535.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electrical Engineering,631729310,6317-631729310,NT1,General,10.7217903,95003.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electrical Engineering,631729310,6317-631729310,NT2,Female,17.3535029,91135.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electrical Engineering,631729310,6317-631729310,NT2,General,26.7293565,84695.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electrical Engineering,631729310,6317-631729310,OBC,General,30.6714243,80880.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electrical Engineering,631729310,6317-631729310,OPEN,General,3.9978678,7968998833.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electrical Engineering,631729310,6317-631729310,Other,Female,24.3861135,85602.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electrical Engineering,631729310,6317-631729310,TFWS,General,76.2200713,35185.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electronics and Computer Engineering,631784410,6317-631784410,EWS,General,63.5625255,51575.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electronics and Computer Engineering,631784410,6317-631784410,NT1,General,20.4998738,88687.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electronics and Computer Engineering,631784410,6317-631784410,NT2,Female,22.0842248,87750.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electronics and Computer Engineering,631784410,6317-631784410,NT2,General,35.4311402,77558.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electronics and Computer Engineering,631784410,6317-631784410,OBC,Female,32.7140844,79956.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electronics and Computer Engineering,631784410,6317-631784410,OBC,General,2.4943196,99539.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electronics and Computer Engineering,631784410,6317-631784410,OPEN,General,4.6909399,6344398360.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electronics and Computer Engineering,631784410,6317-631784410,Other,Female,53.9180629,61061.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electronics and Computer Engineering,631784410,6317-631784410,SC,Female,32.2078055,80356.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electronics and Computer Engineering,631784410,6317-631784410,TFWS,General,85.3112381,22302.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electronics and Computer Engineering,631784410,6317-631784410,VJ,Female,45.4668811,68914.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Electronics and Computer Engineering,631784410,6317-631784410,VJ,General,5.2266938,98162.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Mechanical Engineering,631761210,6317-631761210,EWS,General,19.7997548,89516.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Mechanical Engineering,631761210,6317-631761210,NT1,General,20.6367804,88407.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Mechanical Engineering,631761210,6317-631761210,NT2,General,14.9465104,92691.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Mechanical Engineering,631761210,6317-631761210,OBC,General,15.1712203,92313.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Mechanical Engineering,631761210,6317-631761210,OPEN,General,1.246559,83576100200.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Mechanical Engineering,631761210,6317-631761210,Other,Female,2.1250511,99749.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Mechanical Engineering,631761210,6317-631761210,Other,General,30.6714243,80839.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Mechatronics Engineering,631762410,6317-631762410,EWS,General,35.4311402,77653.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Mechatronics Engineering,631762410,6317-631762410,OBC,General,2.0242278,99806.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Mechatronics Engineering,631762410,6317-631762410,OPEN,General,23.6981488,8660786662.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Mechatronics Engineering,631762410,6317-631762410,Other,Female,16.4118353,91599.0,State Level
"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",6317,Mechatronics Engineering,631762410,6317-631762410,TFWS,General,72.2823866,40795.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Chemical Engineering,626950710,6269-626950710,EWS,General,32.7140844,79888.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Chemical Engineering,626950710,6269-626950710,Other,Female,7.3948631,96918.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Chemical Engineering,626950710,6269-626950710,Other,General,2.1866722,99693.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Chemical Engineering,626950710,6269-626950710,TFWS,General,63.7162333,50540.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Civil Engineering,626919110,6269-626919110,EWS,General,7.1005313,96927.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Civil Engineering,626919110,6269-626919110,Other,Female,2.1250511,99746.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Civil Engineering,626919110,6269-626919110,Other,General,3.4034297,99085.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Civil Engineering,626919110,6269-626919110,TFWS,General,64.167253,49718.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering,626924210,6269-626924210,DEF,General,51.2157744,63998.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering,626924210,6269-626924210,EWS,General,79.9592461,30035.0,State Level
